author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
ID 21197330,unknown,https://www.cian.ru/sale/flat/301762889/,Москва,sale,flat,1,8,1,65.0,-1,0,14500000,Алексеевский, Павла Корчагина,10,,
ID 13081848,realtor,https://www.cian.ru/sale/flat/291653355/,Москва,sale,flat,5,22,1,30.7,-1,0,14450000,Щукино,Большой Волоколамский проезд,23,Стрешнево,Комплекс апартаментов B’aires
Abzor,real_estate_agent,https://www.cian.ru/sale/flat/298085850/,Москва,sale,flat,11,12,1,32.8,-1,0,14900000,Тверской,Новолесная ,7К2,Белорусская,
ID 43786551,homeowner,https://www.cian.ru/sale/flat/298678058/,Москва,sale,flat,7,17,1,39.0,-1,0,14890000,Крылатское,Рублевское шоссе,32,Молодёжная,
Владис,real_estate_agent,https://www.cian.ru/sale/flat/300153330/,Москва,sale,flat,12,12,1,41.2,-1,0,15000000,Можайский,Сколковское шоссе,40к2,Сетунь,Stellar City
Isaev Estate,real_estate_agent,https://www.cian.ru/sale/flat/298517952/,Москва,sale,flat,2,12,1,41.0,-1,0,14999000,Филевский парк,2-я Филевская ,10,Филёвский парк,
Владис,real_estate_agent,https://www.cian.ru/sale/flat/300924313/,Москва,sale,flat,3,3,1,55.0,-1,0,15000000,Южное Бутово,Чечерский проезд,5/5,Улица Горчакова,
Isaev Estate,real_estate_agent,https://www.cian.ru/sale/flat/298826127/,Москва,sale,flat,10,27,1,28.1,-1,0,15000000,Лефортово, Крузенштерна,10к1,Авиамоторная,Символ
ID 12597586,unknown,https://www.cian.ru/sale/flat/277942686/,Москва,sale,flat,2,7,1,40.0,-1,0,15000000,Лефортово,2-я Кабельная ,4,Авиамоторная,
ID 98277412,homeowner,https://www.cian.ru/sale/flat/300992544/,Москва,sale,flat,8,17,1,37.5,-1,0,15000000,Очаково-Матвеевское,Матвеевская ,36,Аминьевская,
ID 113738561,homeowner,https://www.cian.ru/sale/flat/300072249/,Москва,sale,flat,4,10,1,49.1,-1,0,15000000,Савёлки,Зеленоград,к619,Зеленоград — Крюково,
ГОРОБМЕН,real_estate_agent,https://www.cian.ru/sale/flat/301776565/,Москва,sale,flat,13,33,1,36.0,-1,0,15500000,Очаково-Матвеевское, Малая Очаковская,4Ак2,Озёрная,Мичуринский парк
Гранд Сервис Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/295939626/,Москва,sale,flat,7,10,1,50.0,-1,0,15500000,, Татьянин Парк,14к4,Говорово,Татьянин Парк
Владис,real_estate_agent,https://www.cian.ru/sale/flat/299396164/,Москва,sale,flat,2,12,1,35.0,-1,0,15549000,Сокол, Панфилова,22/15,Стрешнево,
Московский Риэлторский Центр,real_estate_agent,https://www.cian.ru/sale/flat/301676940/,Москва,sale,flat,7,7,1,48.1,-1,0,15500000,Лефортово,шоссе Энтузиастов,10/2,Авиамоторная,
Abzor,real_estate_agent,https://www.cian.ru/sale/flat/294632911/,Москва,sale,flat,12,15,1,35.0,-1,0,15500000,Раменки, Пырьева,12,Поклонная,
Екатерина Иванова,realtor,https://www.cian.ru/sale/flat/296688010/,Москва,sale,flat,9,17,1,38.0,-1,0,15550000,Крылатское,Осенний бульвар,16К1,,
ID 21912,realtor,https://www.cian.ru/sale/flat/301356569/,Москва,sale,flat,7,17,1,32.7,-1,0,15800000,Очаково-Матвеевское,Очаковское шоссе,5к1,Аминьевская,Матвеевский парк
ИНГРУПП,real_estate_agent,https://www.cian.ru/sale/flat/301630365/,Москва,sale,flat,2,13,1,45.0,-1,0,16000000,Даниловский,Малая Тульская ,24,Тульская,
Камила Измайлова,realtor,https://www.cian.ru/sale/flat/300372258/,Москва,sale,flat,7,9,1,31.0,-1,0,16000000,Дорогомилово, 1812 года,8К2,Парк Победы,
ID 91110751,homeowner,https://www.cian.ru/sale/flat/301445555/,Москва,sale,flat,13,33,1,32.2,-1,0,16000000,Нижегородский,Новохохловская ,15к2,Новохохловская,Новохохловская 15
ID 113865348,homeowner,https://www.cian.ru/sale/flat/301646666/,Москва,sale,flat,3,12,1,38.9,-1,0,16000000,Хорошевский, Острякова,9,Аэропорт,
ID 113909314,homeowner,https://www.cian.ru/sale/flat/301427703/,Москва,sale,flat,17,21,1,40.0,-1,0,16000000,Нагатинский затон,Нагатинская набережная,46,Коломенская,
Азбука Жилья,real_estate_agent,https://www.cian.ru/sale/flat/297049321/,Москва,sale,flat,13,25,1,33.3,-1,0,16299000,Кунцево, Академика Павлова,38к1,Молодёжная,Академика Павлова
EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/301154354/,Москва,sale,flat,25,25,1,30.0,-1,0,16200000,Филевский парк,Береговой проезд,5Ак3,Фили,Фили Град
ID 11483417,homeowner,https://www.cian.ru/sale/flat/301762564/,Москва,sale,flat,11,33,1,31.7,-1,0,16200000,Очаково-Матвеевское,Очаковское шоссе,5к4,Давыдково,Матвеевский парк
Isaev Estate,real_estate_agent,https://www.cian.ru/sale/flat/301013159/,Москва,sale,flat,26,27,1,39.0,-1,0,16400000,Лефортово, Крузенштерна,12к1,Авиамоторная,Символ
Самолет Плюс,real_estate_agent,https://www.cian.ru/sale/flat/298749656/,Москва,sale,flat,9,16,1,34.3,-1,0,16500000,Замоскворечье,Большая Пионерская ,33К2,Павелецкая,
ID 32986444,homeowner,https://www.cian.ru/sale/flat/301515263/,Москва,sale,flat,4,24,1,43.9,-1,0,16500000,Коптево,Соболевский проезд,20Б,Коптево,
Isaev Estate,real_estate_agent,https://www.cian.ru/sale/flat/299997609/,Москва,sale,flat,6,33,1,33.5,-1,0,17000000,Хорошево-Мневники,Причальный проезд,10Б,Шелепиха,Level Причальный
Isaev Estate,real_estate_agent,https://www.cian.ru/sale/flat/300690669/,Москва,sale,flat,15,24,1,38.0,-1,0,17000000,Гольяново,Амурская ,1Ак2,Черкизовская,Level Амурская
Isaev Estate,real_estate_agent,https://www.cian.ru/sale/flat/299050943/,Москва,sale,flat,5,7,1,34.0,-1,0,16900000,Соколиная гора,проспект Буденного,51к7,Шоссе Энтузиастов,Золотая звезда
Ключи,real_estate_agent,https://www.cian.ru/sale/flat/301564562/,Москва,sale,flat,15,31,1,36.0,-1,0,17000000,Богородское,Тюменский проезд,3к1,Бульвар Рокоссовского,Преображение
ID 23949486,realtor,https://www.cian.ru/sale/flat/299568116/,Москва,sale,flat,3,25,1,35.3,-1,0,17300000,Хорошевский, Полины Осипенко,8,ЦСКА,
Isaev Estate,real_estate_agent,https://www.cian.ru/sale/flat/299436748/,Москва,sale,flat,9,24,1,40.0,-1,0,17400000,Дмитровский,Дмитровское шоссе,107к1,Яхромская,Летний сад
ID 90094841,realtor,https://www.cian.ru/sale/flat/301064322/,Москва,sale,flat,8,9,1,38.8,-1,0,17500000,Раменки, Довженко,6,Минская,
ID 15968253,homeowner,https://www.cian.ru/sale/flat/299675284/,Москва,sale,flat,3,25,1,47.0,-1,0,17500000,Кунцево,Ярцевская ,24К1,Молодёжная,Ярцевская 24
ID 76030582,homeowner,https://www.cian.ru/sale/flat/278505753/,Москва,sale,flat,7,14,1,38.0,-1,0,17600000,Покровское-Стрешнево,Волоколамское шоссе,71к2,Спартак,Город на Реке Тушино-2018
Ключи,real_estate_agent,https://www.cian.ru/sale/flat/294867977/,Москва,sale,flat,19,25,1,39.3,-1,0,17800000,Ломоносовский, Архитектора Власова,2,Профсоюзная,
Виталий Марков,realtor,https://www.cian.ru/sale/flat/301088690/,Москва,sale,flat,15,18,1,38.5,-1,0,17799999,Таганский, Сергия Радонежского,10К2,Площадь Ильича,
INHAUS,real_estate_agent,https://www.cian.ru/sale/flat/299024926/,Москва,sale,flat,13,15,1,38.0,-1,0,18200000,Беговой,Ленинградский проспект,35С2,Петровский Парк,Квартал апартаментов Искра-Парк
ID 16407726,homeowner,https://www.cian.ru/sale/flat/301451607/,Москва,sale,flat,10,32,1,42.0,-1,0,18250000,Богородское,Просторная ,7,Преображенская площадь,
ЕГСН Продажа,real_estate_agent,https://www.cian.ru/sale/flat/301045303/,Москва,sale,flat,2,20,1,53.1,-1,0,18585000,Даниловский,проспект Лихачева,18к5,Технопарк,Квартал на набережной NOW
ЕГСН Продажа,real_estate_agent,https://www.cian.ru/sale/flat/300650666/,Москва,sale,flat,8,8,1,45.3,-1,0,18500000,Академический,Профсоюзная ,15,Профсоюзная,
ГОРОБМЕН,real_estate_agent,https://www.cian.ru/sale/flat/295544053/,Москва,sale,flat,21,29,1,39.0,-1,0,18500000,Даниловский,Восточная ,4Ак5,Автозаводская,RiverSky
Isaev Estate,real_estate_agent,https://www.cian.ru/sale/flat/301646360/,Москва,sale,flat,6,12,1,43.0,-1,0,18500000,Лефортово,Красноказарменная ,14Ак5,Авиамоторная,Лефортово парк
На Петровке,real_estate_agent,https://www.cian.ru/sale/flat/298883995/,Москва,sale,flat,9,58,1,32.8,-1,0,18500000,Хорошево-Мневники, Народного Ополчения,15К2,Народное Ополчение,Wellton Towers
Isaev Estate,real_estate_agent,https://www.cian.ru/sale/flat/301647132/,Москва,sale,flat,10,26,1,41.0,-1,0,18500000,Лефортово,Красноказарменная ,15к1,Авиамоторная,Красноказарменная 15
EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/298018047/,Москва,sale,flat,10,21,1,40.0,-1,0,18500000,Филевский парк,Береговой проезд,5к2,Фили,Фили Град
ID 114249157,homeowner,https://www.cian.ru/sale/flat/299629196/,Москва,sale,flat,12,14,1,39.3,-1,0,18500000,Гагаринский, Вавилова,44К4,Академическая,
Николай Михайлов,realtor,https://www.cian.ru/sale/flat/300382146/,Москва,sale,flat,18,18,1,37.9,-1,0,18570000,Покровское-Стрешнево,бульвар Небесный,1к1,,ÁLIA
INHAUS,real_estate_agent,https://www.cian.ru/sale/flat/298734290/,Москва,sale,flat,4,15,1,43.2,-1,0,18750000,Даниловский, Родченко,2,ЗИЛ,ЗИЛАРТ
ID 106376000,homeowner,https://www.cian.ru/sale/flat/300508627/,Москва,sale,flat,3,15,1,42.0,-1,0,18790000,Люблино,проспект 40 лет Октября,36,Депо,
Недвижимость PRO,real_estate_agent,https://www.cian.ru/sale/flat/301715126/,Москва,sale,flat,10,21,1,48.5,-1,0,18900000,Хорошево-Мневники, Народного Ополчения,13,Народное Ополчение,Wellton Gold
Дмитрий Ломовцев,realtor,https://www.cian.ru/sale/flat/300571753/,Москва,sale,flat,9,20,1,43.1,-1,0,19500000,Лефортово,Солдатский переулок,10,Лефортово,Лефорт
ID 13352774,homeowner,https://www.cian.ru/sale/flat/288873379/,Москва,sale,flat,18,48,1,42.1,-1,0,19450000,Хорошево-Мневники, Народного Ополчения,15К1,Октябрьское поле,Wellton Towers
Самолет Плюс,real_estate_agent,https://www.cian.ru/sale/flat/295391249/,Москва,sale,flat,10,31,1,41.7,-1,0,19990000,Раменки, Лобачевского,120к1,Аминьевская,Крылья
ID 100242798,homeowner,https://www.cian.ru/sale/flat/299697358/,Москва,sale,flat,5,14,1,40.9,-1,0,19800000,Люблино,Совхозная ,12,Люблино,
Алексей Зубинов,realtor,https://www.cian.ru/sale/flat/286709271/,Москва,sale,flat,4,26,1,45.0,-1,0,20000000,Раменки, Лобачевского,118к5,Аминьевская,Лобачевский
Инком-Недвижимость. Новостройки,real_estate_agent,https://www.cian.ru/sale/flat/296477241/,Москва,sale,flat,4,11,1,63.53,-1,0,20230244,Щукино, Маршала Рыбалко,2к6,Панфиловская,Маршал
ГОРОБМЕН,real_estate_agent,https://www.cian.ru/sale/flat/298117075/,Москва,sale,flat,3,16,1,43.0,-1,0,20500000,Даниловский,3-й Автозаводский проезд,3,Автозаводская,Клубный дом Story
EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/301314169/,Москва,sale,flat,4,21,1,47.0,-1,0,20500000,Филевский парк,Береговой проезд,5к2,Фили,Фили Град
Татьяна Тарасенко,realtor,https://www.cian.ru/sale/flat/301045006/,Москва,sale,flat,2,20,1,38.78,-1,0,20990000,Даниловский,Автозаводская ,26,Тульская,FORST
CityLions,real_estate_agent,https://www.cian.ru/sale/flat/301130423/,Москва,sale,flat,10,14,1,36.1,-1,0,20900000,Таганский,Николоямский переулок,3АК4,Таганская,
EstateLiga,real_estate_agent,https://www.cian.ru/sale/flat/300134952/,Москва,sale,flat,18,28,1,45.0,-1,0,21000000,Филевский парк,Береговой проезд,1Б,Фили,мой адрес На Береговом
Dream City,real_estate_agent,https://www.cian.ru/sale/flat/300572581/,Москва,sale,flat,6,14,1,40.0,-1,0,21500000,Тверской,3-й Самотечный переулок,21,Достоевская,
Isaev Estate,real_estate_agent,https://www.cian.ru/sale/flat/301392787/,Москва,sale,flat,3,16,1,37.0,-1,0,21800000,Даниловский, Архитектора Щусева,4к1,ЗИЛ,ЗИЛАРТ
Гурам Базадзе,realtor,https://www.cian.ru/sale/flat/301587467/,Москва,sale,flat,5,24,1,45.1,-1,0,22000000,Обручевский,Профсоюзная ,68к4,Калужская,Родной город. Воронцовский парк
ID 12282810,homeowner,https://www.cian.ru/sale/flat/301680484/,Москва,sale,flat,15,23,1,44.8,-1,0,22000000,Бутырский, Фонвизина,18,Улица Милашенкова,
ID 115564063,homeowner,https://www.cian.ru/sale/flat/301307881/,Москва,sale,flat,2,9,1,39.1,-1,0,21900000,Пресненский, Пресненский Вал,30,Улица 1905 года,
ID 8974,realtor,https://www.cian.ru/sale/flat/301058320/,Москва,sale,flat,22,57,1,34.0,-1,0,22300000,Хорошево-Мневники, Народного Ополчения,15К3,Народное Ополчение,Wellton Towers
Столица Вершин,real_estate_agent,https://www.cian.ru/sale/flat/301104641/,Москва,sale,flat,22,57,1,33.9,-1,0,22700000,Хорошево-Мневники, Народного Ополчения,15К3,Народное Ополчение,Wellton Towers
ID 54883554,homeowner,https://www.cian.ru/sale/flat/301779237/,Москва,sale,flat,8,36,1,56.0,-1,0,24000000,Хорошево-Мневники,Шелепихинская набережная,34к3зд6,Шелепиха,Сердце Столицы
Владис,real_estate_agent,https://www.cian.ru/sale/flat/299712730/,Москва,sale,flat,25,31,1,48.3,-1,0,26000000,Раменки, Лобачевского,120к1,Аминьевская,Крылья
One Moscow,real_estate_agent,https://www.cian.ru/sale/flat/301366489/,Москва,sale,flat,2,31,1,47.2,-1,0,26450000,Раменки, Лобачевского,120к1,Аминьевская,Крылья
Зиля Карамова,realtor,https://www.cian.ru/sale/flat/283111925/,Москва,sale,flat,18,24,1,64.5,-1,0,28900000,Обручевский, Эльдара Рязанова,4,Новаторская,Квартал 38А
ZAPAD REALTY - офис Маршала Жукова,real_estate_agent,https://www.cian.ru/sale/flat/297303079/,Москва,sale,flat,23,43,1,45.0,-1,0,28900000,Хорошево-Мневники,Шелепихинская набережная,34к6,Шелепиха,Сердце Столицы
Real Estate Game,real_estate_agent,https://www.cian.ru/sale/flat/301356448/,Москва,sale,flat,3,27,1,47.0,-1,0,28800000,Раменки, Янковского,1к2,Аминьевская,Событие
BOYKOV Company,real_estate_agent,https://www.cian.ru/sale/flat/299727973/,Москва,sale,flat,16,21,1,42.0,-1,0,29900000,Хорошевский,Хорошевское шоссе,25Ак3,Полежаевская,Династия
RED,real_estate_agent,https://www.cian.ru/sale/flat/300007514/,Москва,sale,flat,16,24,1,55.6,-1,0,30500000,Хорошевский, Авиаконструктора Сухого,2к1,ЦСКА,ЛИЦА
Марина Алексеева,realtor,https://www.cian.ru/sale/flat/301139795/,Москва,sale,flat,17,24,1,39.3,-1,0,32000000,Хорошевский,Хорошевское шоссе,25Ак2,Полежаевская,Династия
FIVE Realty,real_estate_agent,https://www.cian.ru/sale/flat/297089420/,Москва,sale,flat,16,53,1,43.3,-1,0,34990000,Пресненский,Шмитовский проезд,39к8,Шелепиха,Headliner
Mosaic Realty,real_estate_agent,https://www.cian.ru/sale/flat/282307927/,Москва,sale,flat,2,16,1,50.0,-1,0,60000000,Якиманка, Большая Якиманка,22К3,Полянка,Коперник
KASKAD Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/300459829/,Москва,sale,flat,6,14,-1,40.0,-1,0,800000,Южное Бутово, Маршала Савицкого,26к1,Щербинка,
Владис,real_estate_agent,https://www.cian.ru/sale/flat/296830781/,Москва,sale,flat,5,16,-1,34.9,-1,0,2200000,Черемушки, Цюрупы,12К5,Профсоюзная,
Владимир Шмелев,realtor,https://www.cian.ru/sale/flat/298991779/,Москва,sale,flat,1,5,-1,31.6,-1,0,2250000,Головинский,Фестивальная ,38,Грачёвская,
Ольга Ромбальская,realtor,https://www.cian.ru/sale/flat/295666829/,Москва,sale,flat,3,5,-1,30.6,-1,0,2250000,Фили-Давыдково,Большая Филевская ,69к1,Пионерская,
ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/293269136/,Москва,sale,flat,4,17,-1,38.0,-1,0,2500000,Митино,Пятницкое шоссе,6,Волоколамская,
ГОРОБМЕН,real_estate_agent,https://www.cian.ru/sale/flat/296292436/,Москва,sale,flat,4,4,-1,20.0,-1,0,2600000,, Центральная,30,Крёкшино,
KASKAD Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/300818721/,Москва,sale,flat,9,12,-1,31.0,-1,0,2899000,Орехово-Борисово Северное,Каширское шоссе,100,Домодедовская,
ОГРК,real_estate_agent,https://www.cian.ru/sale/flat/300427156/,Москва,sale,flat,5,5,-1,56.0,-1,0,2900000,Богородское,Ивантеевская ,3К5,Бульвар Рокоссовского,
МИЭЛЬ,real_estate_agent,https://www.cian.ru/sale/flat/300707113/,Москва,sale,flat,3,14,-1,35.2,-1,0,2900000,Савёлки,Зеленоград,к608,Зеленоград — Крюково,
Монолит Столица,real_estate_agent,https://www.cian.ru/sale/flat/300969240/,Москва,sale,flat,1,5,1,11.8,-1,0,3300000,Хорошевский,3-я Магистральная ,20Б,Шелепиха,
Елена Мирова,realtor,https://www.cian.ru/sale/flat/297962396/,Москва,sale,flat,1,27,1,39.7,-1,0,3550000,Хорошево-Мневники, Генерала Глаголева,19,Народное Ополчение,
ЭТАЛОН,real_estate_agent,https://www.cian.ru/sale/flat/290644239/,Москва,sale,flat,12,12,-1,44.0,-1,0,3800000,Измайлово,2-я Прядильная ,5,Измайловская,
Людмила Виноградова,realtor,https://www.cian.ru/sale/flat/299958853/,Москва,sale,flat,1,12,-1,36.0,-1,0,3800000,Северное Тушино, Героев Панфиловцев,37К4,Сходненская,
ИМПЕРИАЛ,official_representative,https://www.cian.ru/sale/flat/299570374/,Москва,sale,flat,1,5,1,19.6,-1,0,3800000,Очаково-Матвеевское,Рябиновая ,45К2,Озёрная,
Кремлёвские Ключи,real_estate_agent,https://www.cian.ru/sale/flat/279298831/,Москва,sale,flat,2,6,1,13.2,-1,0,3865000,Северное Измайлово,Сиреневый бульвар,15,Щёлковская,
Аслан Гасанов,realtor,https://www.cian.ru/sale/flat/298683140/,Москва,sale,flat,1,2,1,17.0,-1,0,3900000,Вешняки,аллея Первой Маевки,15с5,Вешняки,
Capital Mars,real_estate_agent,https://www.cian.ru/sale/flat/299604849/,Москва,sale,flat,1,8,1,13.0,-1,0,3950000,Савеловский,Бутырская ,53К3,Дмитровская,
Центр недвижимости ВАШ ДОМ,real_estate_agent,https://www.cian.ru/sale/flat/272078153/,Москва,sale,flat,4,4,1,14.6,-1,0,3990000,Ховрино,Клинская ,8С1,Ховрино,
ИНФИНИТИ,real_estate_agent,https://www.cian.ru/sale/flat/292756404/,Москва,sale,flat,1,3,1,15.8,-1,0,3990000,,,163с1,Саларьево,
UNO - Отдел краткосрочной аренды,real_estate_agent,https://www.cian.ru/sale/flat/300499891/,Москва,sale,flat,1,2,1,14.4,-1,0,3950000,Соколиная гора,Вольная ,25,Семёновская,
МГСН-отдел продаж,real_estate_agent,https://www.cian.ru/sale/flat/301259485/,Москва,sale,flat,5,5,-1,32.0,-1,0,4000000,Рязанский, Михайлова,2/6,Стахановская,
ТСН Владис,real_estate_agent,https://www.cian.ru/sale/flat/299107847/,Москва,sale,flat,1,8,1,15.0,-1,0,4000000,Алексеевский,Рижский проезд,7,ВДНХ,
АРТ,real_estate_agent,https://www.cian.ru/sale/flat/301272886/,Москва,sale,flat,1,14,1,11.0,-1,0,4100000,Таганский,Николоямский переулок,2,Таганская,
Владис,real_estate_agent,https://www.cian.ru/sale/flat/300992697/,Москва,sale,flat,2,9,-1,60.0,-1,0,4100000,Чертаново Центральное,Днепропетровская ,27к1,Южная,
Center Realty,real_estate_agent,https://www.cian.ru/sale/flat/299970822/,Москва,sale,flat,4,5,1,9.0,-1,0,4150000,Черемушки,Херсонская ,41А,Зюзино,
ГОРОБМЕН,real_estate_agent,https://www.cian.ru/sale/flat/297254800/,Москва,sale,flat,4,16,1,17.6,-1,0,4350000,Нижегородский,Подъемная ,1,Калитники,
НДВ,real_estate_agent,https://www.cian.ru/sale/flat/300153550/,Москва,sale,flat,3,3,1,14.3,-1,0,4350000,Нижегородский,шоссе Фрезер,17АС1,Нижегородская,
Анна Крупская,realtor,https://www.cian.ru/sale/flat/288413164/,Москва,sale,flat,1,9,1,11.0,-1,0,4444444,Сокол, Зорге,28,Зорге,
ЭКСПРЕСС Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/296757890/,Москва,sale,flat,2,5,1,46.0,-1,0,4420000,,,,,
Монолит Столица,real_estate_agent,https://www.cian.ru/sale/flat/300934690/,Москва,sale,flat,1,5,1,17.8,-1,0,4500000,Хорошевский,3-я Магистральная ,20Б,Шелепиха,
БЕСТ-Недвижимость на Баррикадной,real_estate_agent,https://www.cian.ru/sale/flat/297697989/,Москва,sale,flat,3,3,1,15.0,-1,0,4500000,Дмитровский,Яхромская ,3,Яхромская,
Оксана Волошина,realtor,https://www.cian.ru/sale/flat/301067217/,Москва,sale,flat,6,12,-1,35.0,-1,0,4500000,Перово, Металлургов,48К4,Перово,
ЕСН,real_estate_agent,https://www.cian.ru/sale/flat/301257953/,Москва,sale,flat,3,3,1,13.0,-1,0,4600000,Коньково,Миклухо-Маклая ,42Б,Беляево,
МИЭЛЬ,real_estate_agent,https://www.cian.ru/sale/flat/288041113/,Москва,sale,flat,3,6,1,18.0,-1,0,4650000,Чертаново Северное,Варшавское шоссе,125С1,Южная,
Качанова и партнеры,real_estate_agent,https://www.cian.ru/sale/flat/298263988/,Москва,sale,flat,5,16,-1,42.3,-1,0,4750000,Бирюлево Восточное,Загорьевская ,29,,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/298544927/,Москва,sale,flat,1,3,1,35.0,-1,0,4921000,, Генерала Донскова,27к1,Апрелевка,Борисоглебское
Марина Старцова,realtor,https://www.cian.ru/sale/flat/297197260/,Москва,sale,flat,4,4,1,39.0,-1,0,4980000,, Ирландская,4к2,Подольск,Ирландский квартал
Денис Каргин,realtor,https://www.cian.ru/sale/flat/300788942/,Москва,sale,flat,4,5,1,20.1,-1,0,4999999,Марфино,Гостиничная ,5,Окружная,
Денис Каргин,realtor,https://www.cian.ru/sale/flat/300710740/,Москва,sale,flat,4,5,1,20.0,-1,0,4999999,Марфино,Гостиничная ,5,Окружная,
Денис Каргин,realtor,https://www.cian.ru/sale/flat/282683054/,Москва,sale,flat,4,5,1,20.1,-1,0,4999999,Марфино,Гостиничная ,5,Окружная,
Capital Mars,real_estate_agent,https://www.cian.ru/sale/flat/301302101/,Москва,sale,flat,2,8,1,15.8,-1,0,5000000,Савеловский,Бутырская ,53К3,Дмитровская,
ИНКОМ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/289694246/,Москва,sale,flat,5,12,-1,32.8,-1,0,5000000,Зябликово,Шипиловская ,44/27,Шипиловская,
Самолет плюс Троицк,real_estate_agent,https://www.cian.ru/sale/flat/299730921/,Москва,sale,flat,4,4,1,30.1,-1,0,5000000,,,2,Прокшино,
PORTAL ESTATE,real_estate_agent,https://www.cian.ru/sale/flat/301563147/,Москва,sale,flat,3,3,1,35.8,-1,0,5000000,, Десятинная,8,Апрелевка,Борисоглебское
Денис Камышанский,realtor,https://www.cian.ru/sale/flat/300122469/,Москва,sale,flat,6,16,1,26.2,-1,0,5000000,,,23А,Апрелевка,
Владис,real_estate_agent,https://www.cian.ru/sale/flat/300153461/,Москва,sale,flat,4,5,1,19.7,-1,0,5015000,Марфино,Гостиничная ,5,Окружная,
Правовой центр жилья-эстейт,real_estate_agent,https://www.cian.ru/sale/flat/300062146/,Москва,sale,flat,4,12,-1,34.7,-1,0,5000000,Таганский,Таганская ,22,Марксистская,
Денис Каргин,realtor,https://www.cian.ru/sale/flat/300667780/,Москва,sale,flat,3,5,1,20.3,-1,0,5099999,Марфино,Гостиничная ,5,Окружная,
Денис Каргин,realtor,https://www.cian.ru/sale/flat/298357242/,Москва,sale,flat,3,5,1,20.2,-1,0,5099999,Марфино,Гостиничная ,5,Окружная,
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/299856723/,Москва,sale,flat,3,3,1,35.1,-1,0,5125000,, Генерала Донскова,27к1,Апрелевка,Борисоглебское
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/299849676/,Москва,sale,flat,1,3,1,36.2,-1,0,5120000,, Генерала Донскова,27к1,Апрелевка,Борисоглебское
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/298901365/,Москва,sale,flat,2,3,1,35.1,-1,0,5112000,, Генерала Донскова,27к1,Апрелевка,Борисоглебское
Наталья Ворожейкина,realtor,https://www.cian.ru/sale/flat/301230391/,Москва,sale,flat,1,2,1,31.0,-1,0,5100000,,,10,Подольск,
Денис Каргин,realtor,https://www.cian.ru/sale/flat/300668604/,Москва,sale,flat,1,5,1,19.5,-1,0,5149999,Марфино,Гостиничная ,5,Окружная,
DREAM HOUSE,real_estate_agent,https://www.cian.ru/sale/flat/300690911/,Москва,sale,flat,1,3,1,35.5,-1,0,5150000,, Генерала Донскова,23к1,Апрелевка,Борисоглебское
DREAM HOUSE,real_estate_agent,https://www.cian.ru/sale/flat/292794694/,Москва,sale,flat,1,3,1,35.5,-1,0,5150000,, Генерала Донскова,19,Апрелевка,Борисоглебское
Московский Союз Недвижимости,real_estate_agent,https://www.cian.ru/sale/flat/293971061/,Москва,sale,flat,16,16,1,16.9,-1,0,5180000,Ярославский,Ярославское шоссе,116К2,ВДНХ,
Capital Mars,real_estate_agent,https://www.cian.ru/sale/flat/297040416/,Москва,sale,flat,4,16,1,18.5,-1,0,5200000,Ярославский,Ярославское шоссе,116К2,ВДНХ,
Самолет Плюс МСК-Север,real_estate_agent,https://www.cian.ru/sale/flat/301783040/,Москва,sale,flat,4,5,1,16.4,-1,0,5200000,Головинский,Автомоторная ,4АС21,Лихоборы,
Павел Русаков,realtor,https://www.cian.ru/sale/flat/301039188/,Москва,sale,flat,3,4,1,30.9,-1,0,5200000,,,47,Подольск,
Московский Союз Недвижимости,real_estate_agent,https://www.cian.ru/sale/flat/292204416/,Москва,sale,flat,4,16,1,18.5,-1,0,5200000,Ярославский,Ярославское шоссе,116К2,ВДНХ,
Илья Лыжков,realtor,https://www.cian.ru/sale/flat/298465782/,Москва,sale,flat,5,5,1,30.2,-1,0,5200000,с. Кленово, Мичурина,3,,
Денис Каргин,realtor,https://www.cian.ru/sale/flat/293859596/,Москва,sale,flat,2,5,1,20.6,-1,0,5230000,Марфино,Гостиничная ,5,Окружная,
Елена Форман,realtor,https://www.cian.ru/sale/flat/296342825/,Москва,sale,flat,6,6,1,30.0,-1,0,5249999,Восточное Измайлово,Первомайская ,126,Первомайская,
Дмитрий Дмитриев,realtor,https://www.cian.ru/sale/flat/300879496/,Москва,sale,flat,4,5,1,18.9,-1,0,5250000,Очаково-Матвеевское,Рябиновая ,45К2,Озёрная,
